category,style,size,chest_cm,waist_cm,arm_length_cm,neckline_cm
tops_tshirts,regular,XS,84.48877909982417,69.9474335370642,59.0,34.92257663576474
tops_tshirts,regular,XS,82.05436093294713,66.98452874571808,59.0,34.38592446586498
tops_tshirts,regular,XS,79.72419391748268,70.3308254694607,59.0,34.27666274386387
tops_tshirts,regular,XS,79.1823496747564,73.80716364862845,59.0,34.82577733580606
tops_tshirts,regular,XS,82.88277818167538,70.39929144231317,59.0,34.020309182284414
tops_tshirts,regular,XS,81.57340665859329,72.89291685524185,59.0,34.18835497834514
tops_tshirts,regular,XS,78.95327334450938,68.54898969474965,59.0,34.51202054646715
tops_tshirts,regular,XS,81.17851005667988,70.97239613064656,59.0,34.63699148782732
tops_tshirts,regular,XS,83.83380806400696,67.73048445435613,59.0,34.50111778690261
tops_tshirts,regular,XS,83.65352688098973,70.26267401383477,59.0,34.17335512198776
tops_tshirts,regular,XS,79.70835184797194,72.56235055328986,59.0,34.5020728136697
tops_tshirts,regular,XS,82.42255751682151,70.06139927973935,59.0,34.318950400857894
tops_tshirts,regular,XS,81.0690810878966,73.3769867281886,59.0,34.83466903207693
tops_tshirts,regular,XS,79.59146417972205,72.00394392953548,59.0,34.060201675311
tops_tshirts,regular,XS,83.96931622263544,68.4449178251607,59.0,34.28308868600177
tops_tshirts,regular,XS,82.34375758611438,73.99717576243049,59.0,34.431294822125174
tops_tshirts,regular,XS,79.151653142015,67.29474535171185,59.0,34.17350619860757
tops_tshirts,regular,XS,82.98688123227849,66.88193330647445,59.0,34.01340329440538
tops_tshirts,regular,XS,80.54701195932293,71.4431665523476,59.0,34.28380822592801
tops_tshirts,regular,XS,78.19912834673983,67.24220030318156,59.0,34.16802041023346
tops_tshirts,regular,XS,79.01534419854539,71.36877990756798,59.0,34.9160325655661
tops_tshirts,regular,XS,78.31029309924801,71.87747285166807,59.0,34.99345209342524
tops_tshirts,regular,XS,82.63837408326319,67.05449036513987,59.0,34.3739443601138
tops_tshirts,regular,XS,80.60490256380379,68.72928802324581,59.0,34.997519257832735
tops_tshirts,regular,XS,85.16593235702975,66.18223159867875,59.0,34.740333881830374
tops_tshirts,regular,XS,84.17002485526274,68.1391253565506,59.0,34.50522563944524
tops_tshirts,regular,XS,82.0153307871342,70.63479460379666,59.0,34.39637338377013
tops_tshirts,regular,XS,80.80631985128258,67.54706996650309,59.0,34.453414668306536
tops_tshirts,regular,XS,84.48473512905457,70.98647935297971,59.0,34.881625511589135
tops_tshirts,regular,XS,79.04751480256579,72.77389460114428,59.0,34.83314209428104
tops_tshirts,regular,XS,84.7052212298694,68.2611252372943,59.0,34.109065625520586
tops_tshirts,regular,XS,84.09166697643742,72.61766957089363,59.0,34.934338593400916
tops_tshirts,regular,XS,85.26084030118653,67.66958799844599,59.0,34.65359939120074
tops_tshirts,regular,XS,78.83584997346108,71.82880959413697,59.0,34.371317456136886
tops_tshirts,regular,XS,85.49477965798911,66.62477897470865,59.0,34.63002077599177
tops_tshirts,regular,XS,78.66907331614831,66.63251998580144,59.0,34.41558680853097
tops_tshirts,regular,XS,85.51683173677098,67.54411845640891,59.0,34.46069425755659
tops_tshirts,regular,XS,84.8167900469368,72.39238587443103,59.0,34.61346187661703
tops_tshirts,regular,XS,78.74156195717346,70.31218585104659,59.0,34.757156941000574
tops_tshirts,regular,XS,82.16580052302191,70.23818255593814,59.0,34.59910849681184
tops_tshirts,regular,XS,79.00483937835003,67.94227810741239,59.0,34.34532050363699
tops_tshirts,regular,XS,85.43255625248155,67.84563242541434,59.0,34.54468785686071
tops_tshirts,regular,XS,84.67829304711368,68.27453221549507,59.0,34.46301317573238
tops_tshirts,regular,XS,79.63858616308268,68.41921171573078,59.0,34.46236305767892
tops_tshirts,regular,XS,84.11069292934296,73.79671749624768,59.0,34.19319759748203
tops_tshirts,regular,XS,79.1141977573848,70.65096711815028,59.0,34.01047419840853
tops_tshirts,regular,XS,85.85061469262989,68.74919291839632,59.0,34.913987434861845
tops_tshirts,regular,XS,80.87656383288096,68.60679216375623,59.0,34.18128836681759
tops_tshirts,regular,XS,78.85727593103782,66.70375392093064,59.0,34.93068413344413
tops_tshirts,regular,XS,84.00168138461662,70.60760890501157,59.0,34.521508376830035
tops_tshirts,regular,XS,81.26893297083284,66.80135898983717,59.0,34.34044006992524
tops_tshirts,regular,XS,83.75970665775903,68.87083671597686,59.0,34.11740455741234
tops_tshirts,regular,XS,80.71148132184089,67.56396446056661,59.0,34.38174287498137
tops_tshirts,regular,XS,79.43046148189183,67.83054040321642,59.0,34.84678383613143
tops_tshirts,regular,XS,78.37434830419859,69.3459039066845,59.0,34.463542885570114
tops_tshirts,regular,XS,84.14035193655897,67.86074998323508,59.0,34.95474670987839
tops_tshirts,regular,XS,83.35252712435783,67.41836147393545,59.0,34.745531758345464
tops_tshirts,regular,XS,81.70017281879677,72.80098630253792,59.0,34.8240086710165
tops_tshirts,regular,XS,81.8202602225862,71.53694229509284,59.0,34.65123606243567
tops_tshirts,regular,XS,85.12748286436879,70.48418919079596,59.0,34.910583663027666
tops_tshirts,regular,XS,80.18463840929904,71.8685435090373,59.0,34.96423583028787
tops_tshirts,regular,XS,82.8507520475481,72.87261414019943,59.0,34.8711494980101
tops_tshirts,regular,XS,85.50388016190502,68.7420722797037,59.0,34.63278376070251
tops_tshirts,regular,XS,81.77321431458195,70.69270184861192,59.0,34.11508078726785
tops_tshirts,regular,XS,84.5754677092954,69.55670291472497,59.0,34.62244008577499
tops_tshirts,regular,XS,80.92473464628908,72.17334368561438,59.0,34.16449954100674
tops_tshirts,regular,XS,82.52792610279985,67.34154574454394,59.0,34.04280407095356
tops_tshirts,regular,XS,80.10997703144858,68.67578287235624,59.0,34.92935750930042
tops_tshirts,regular,XS,78.88679665838588,68.62661642727987,59.0,34.5309240922759
tops_tshirts,regular,XS,82.85602064962447,73.43826021775054,59.0,34.25620076417392
tops_tshirts,regular,XS,78.14568949280054,71.37911607441293,59.0,34.76577610358402
tops_tshirts,regular,XS,78.06269562226693,69.5921972482098,59.0,34.71135525152297
tops_tshirts,regular,XS,78.00071332017201,72.69423560877391,59.0,34.55354409546978
tops_tshirts,regular,XS,78.97852344551661,66.3570047085146,59.0,34.59700668694671
tops_tshirts,regular,XS,84.84699474094364,72.02927664408341,59.0,34.89968897749067
tops_tshirts,regular,XS,81.80031968022989,72.64680880878954,59.0,34.75343582714449
tops_tshirts,regular,XS,85.59021479498557,70.99697793302299,59.0,34.86557106582375
tops_tshirts,regular,XS,78.37446437833998,71.99975297298141,59.0,34.80004118462884
tops_tshirts,regular,XS,79.91625249885594,69.20782823324647,59.0,34.07791778467608
tops_tshirts,regular,XS,84.97063625138593,72.33253873185215,59.0,34.18097485896578
tops_tshirts,regular,XS,80.44553214967955,69.1785388183941,59.0,34.93366405553724
tops_tshirts,regular,XS,80.98488676013591,71.92347777169917,59.0,34.63777943746861
tops_tshirts,regular,XS,80.42701641362838,68.36325079736679,59.0,34.79937143296501
tops_tshirts,regular,XS,85.15412346216955,73.82164407469276,59.0,34.31451169086289
tops_tshirts,regular,XS,79.24151124362774,66.24042079406952,59.0,34.331540988042605
tops_tshirts,regular,XS,81.5464909047592,66.42214894151812,59.0,34.64484393512996
tops_tshirts,regular,XS,78.94270940289701,67.59407752936974,59.0,34.018990851399025
tops_tshirts,regular,XS,81.75395617738542,68.89192473798015,59.0,34.74255594483115
tops_tshirts,regular,XS,83.98007769294605,69.56187130393613,59.0,34.05710309169706
tops_tshirts,regular,XS,78.72297048849792,69.30755181843865,59.0,34.780526653920624
tops_tshirts,regular,XS,80.4236778824668,70.21682402106393,59.0,34.940290984317485
tops_tshirts,regular,XS,80.08448772513029,71.53067345055099,59.0,34.3212576344773
tops_tshirts,regular,XS,78.89228264063773,67.94730696715318,59.0,34.68593636572444
tops_tshirts,regular,XS,84.22376835399014,69.04949764498636,59.0,34.69293309385553
tops_tshirts,regular,XS,81.7063503888404,70.27168047122764,59.0,34.35205792492842
tops_tshirts,regular,XS,84.85106741258583,68.02519937944155,59.0,34.99687587444969
tops_tshirts,regular,XS,80.16161372211481,69.04790769747285,59.0,34.07662105190636
tops_tshirts,regular,XS,84.36444809481299,68.36726393031729,59.0,34.23892835478465
tops_tshirts,regular,XS,84.77165669798418,67.99837074334714,59.0,34.145018272674875
tops_tshirts,regular,S,88.8448562215974,76.1978428222762,59.132731423770366,36.0
tops_tshirts,regular,S,89.84143128409752,75.36506540439302,59.40303772003007,36.0
tops_tshirts,regular,S,86.00104119523571,74.83401742226353,59.170540336475334,36.0
tops_tshirts,regular,S,88.13194294237067,74.59883793923349,59.48146798626319,36.0
tops_tshirts,regular,S,87.28352493627848,76.52285258412341,59.0729029085813,36.0
tops_tshirts,regular,S,89.9259925465968,74.36247235244034,59.68350671578924,36.0
tops_tshirts,regular,S,88.09790343125589,76.98707317576448,59.657847210287805,36.0
tops_tshirts,regular,S,88.25372626294137,76.66305684322303,59.02105510967648,36.0
tops_tshirts,regular,S,89.26730143424408,75.59872219580095,59.08347617143751,36.0
tops_tshirts,regular,S,89.22283447799495,74.24217479750209,59.57887661127902,36.0
tops_tshirts,regular,S,87.01932876339302,74.60055545473338,59.082435097077756,36.0
tops_tshirts,regular,S,86.23826848738848,77.2989319452234,59.85171850401676,36.0
tops_tshirts,regular,S,87.7438107153175,74.68909361113668,59.30770570867809,36.0
tops_tshirts,regular,S,88.12879810108019,76.32867581446769,59.46477895067121,36.0
tops_tshirts,regular,S,88.83411248885696,74.15348949779397,59.870257613132225,36.0
tops_tshirts,regular,S,86.62223953335464,74.86586860596249,59.69551397666732,36.0
tops_tshirts,regular,S,86.63576736342921,74.3979146661615,59.58304158815561,36.0
tops_tshirts,regular,S,89.36663423794472,76.85538441293758,59.60759870435869,36.0
tops_tshirts,regular,S,86.91654749755689,74.76015139475089,59.68883433187449,36.0
tops_tshirts,regular,S,87.1151317607416,77.41419925110355,59.66806478400693,36.0
tops_tshirts,regular,S,89.97205666181786,75.40418875424467,59.314468921765624,36.0
tops_tshirts,regular,S,89.96946925658129,76.80060228210745,59.958512012906546,36.0
tops_tshirts,regular,S,88.88612934286036,77.65599603205627,59.73180318899204,36.0
tops_tshirts,regular,S,86.64983650223871,74.68828370361717,59.54812846745952,36.0
tops_tshirts,regular,S,88.25727351952656,77.80483112095143,59.12901001275008,36.0
tops_tshirts,regular,S,87.03436501108611,77.35975831251915,59.624449826822094,36.0
tops_tshirts,regular,S,86.58251165664595,75.7814020597297,59.00808650530323,36.0
tops_tshirts,regular,S,87.06465710234451,74.30509640629951,59.768101921613706,36.0
tops_tshirts,regular,S,89.45229161477963,77.45881108879284,59.62935210719972,36.0
tops_tshirts,regular,S,88.66340798956949,75.49035617301723,59.07229772039984,36.0
tops_tshirts,regular,S,89.00611418322129,77.7743216480559,59.78336173563484,36.0
tops_tshirts,regular,S,87.66909171298582,77.62045499458287,59.09699181240639,36.0
tops_tshirts,regular,S,87.49300359408674,75.38361627049579,59.910638938592804,36.0
tops_tshirts,regular,S,88.44755071716237,77.76204491217956,59.4731715548355,36.0
tops_tshirts,regular,S,88.01636669510151,74.59646299254995,59.986911044531894,36.0
tops_tshirts,regular,S,87.50616627759415,74.43521414473615,59.29758584097436,36.0
tops_tshirts,regular,S,89.01555380565992,77.67684740267279,59.91384870834932,36.0
tops_tshirts,regular,S,89.67078190480098,74.87382621316297,59.17089418924756,36.0
tops_tshirts,regular,S,89.42793977310258,75.67229092553508,59.01885375689037,36.0
tops_tshirts,regular,S,89.84219848624804,76.24195917872659,59.39707779332515,36.0
tops_tshirts,regular,S,89.16099805482429,77.72050936373223,59.85158798238889,36.0
tops_tshirts,regular,S,88.29146451056593,76.71824142047564,59.3897704069892,36.0
tops_tshirts,regular,S,88.79243033866223,76.82157227045549,59.61140782506943,36.0
tops_tshirts,regular,S,88.81014768739593,77.4292676919997,59.64389831488385,36.0
tops_tshirts,regular,S,88.38353300479072,74.54918942820767,59.65027433204468,36.0
tops_tshirts,regular,S,88.01960930304597,77.26734937632122,59.48321102993531,36.0
tops_tshirts,regular,S,86.24474842727133,76.58914196872762,59.12382903295936,36.0
tops_tshirts,regular,S,86.93900558656367,77.23921012472286,59.34067157824103,36.0
tops_tshirts,regular,S,89.33876268230635,75.16533429032428,59.3281770267521,36.0
tops_tshirts,regular,S,89.80354204027357,76.38828007105982,59.01923879324358,36.0
tops_tshirts,regular,S,89.97526096697503,77.87913000541114,59.425483078667746,36.0
tops_tshirts,regular,S,88.64911820298559,76.33637818675544,59.70843745474558,36.0
tops_tshirts,regular,S,87.86606762365099,77.9221757287427,59.73461411865312,36.0
tops_tshirts,regular,S,87.10392450246512,75.0760051038765,59.549085422681436,36.0
tops_tshirts,regular,S,89.56357867821467,75.55809807484123,59.39892221082007,36.0
tops_tshirts,regular,S,89.9522695478807,75.0655403928098,59.12983857874162,36.0
tops_tshirts,regular,S,88.66502438010029,77.2923469608406,59.90650961804534,36.0
tops_tshirts,regular,S,88.16151661927263,75.34725185071764,59.165996073833306,36.0
tops_tshirts,regular,S,88.49084208437512,75.27994867117823,59.70188718980923,36.0
tops_tshirts,regular,S,86.7508443085719,76.32263687057942,59.409099388122215,36.0
tops_tshirts,regular,S,89.64462254038644,76.43840559823059,59.571899134674126,36.0
tops_tshirts,regular,S,86.71402121269209,75.57016177187568,59.46738986117847,36.0
tops_tshirts,regular,S,87.18498981978951,77.2862532693104,59.66308634426926,36.0
tops_tshirts,regular,S,88.61008611170814,74.06015222242607,59.03021351087743,36.0
tops_tshirts,regular,S,89.34236313405844,76.19392258462985,59.35399825518395,36.0
tops_tshirts,regular,S,87.03511121729366,77.32575136511291,59.2313899558069,36.0
tops_tshirts,regular,S,86.23248510499533,77.35598880458345,59.6301567806954,36.0
tops_tshirts,regular,S,88.1645857465678,77.08676592804906,59.27416208538042,36.0
tops_tshirts,regular,S,86.18459619157277,75.5792144469772,59.32115888285716,36.0
tops_tshirts,regular,S,87.50332708422184,74.80642522067888,59.922658900586065,36.0
tops_tshirts,regular,S,86.46375641507319,74.73645154593947,59.97935044546315,36.0
tops_tshirts,regular,S,88.59886647290925,74.15610195471427,59.57065125341256,36.0
tops_tshirts,regular,S,88.66374006246963,76.10228286994933,59.31900797422391,36.0
tops_tshirts,regular,S,87.01790971005093,75.43294171529502,59.93499054461734,36.0
tops_tshirts,regular,S,86.20553549029601,75.74198375949086,59.77797511070088,36.0
tops_tshirts,regular,S,87.37452200062046,74.68688636680854,59.67685819018463,36.0
tops_tshirts,regular,S,89.23500215877907,77.87640135951668,59.90595897017144,36.0
tops_tshirts,regular,S,88.54083232866247,74.48852435157042,59.90555932668536,36.0
tops_tshirts,regular,S,88.12991108020059,76.10203059518057,59.5834951886287,36.0
tops_tshirts,regular,S,87.1382978352267,74.8037711516998,59.38548281200837,36.0
tops_tshirts,regular,S,89.44675516238003,77.95199001183158,59.54821310555622,36.0
tops_tshirts,regular,S,87.2832396565819,75.52718667600901,59.0694928021285,36.0
tops_tshirts,regular,S,88.50204762155269,76.29291306833836,59.040062795414514,36.0
tops_tshirts,regular,S,89.81068798923843,76.84917030952928,59.59088724709688,36.0
tops_tshirts,regular,S,88.1560823580738,77.65134356796126,59.266369322367254,36.0
tops_tshirts,regular,S,87.95988482867664,74.35087043429536,59.815296708868146,36.0
tops_tshirts,regular,S,87.93356584554145,77.51489798226066,59.31188125203808,36.0
tops_tshirts,regular,S,87.22692400118214,75.36555777979403,59.0784507838825,36.0
tops_tshirts,regular,S,88.8294381862525,77.64623113727143,59.9259612979828,36.0
tops_tshirts,regular,S,87.5221813480281,74.32728127671696,59.79150045069992,36.0
tops_tshirts,regular,S,88.01553198943779,77.02133163564787,59.491113218924234,36.0
tops_tshirts,regular,S,89.0260549063938,74.9303764235685,59.32148256469228,36.0
tops_tshirts,regular,S,89.62848818776244,75.30161076337534,59.75193571164543,36.0
tops_tshirts,regular,S,86.74272834579548,77.28197396834426,59.02839509944529,36.0
tops_tshirts,regular,S,87.387423791857,74.38273255244313,59.19103577767967,36.0
tops_tshirts,regular,S,86.02071032868342,77.56817211623733,59.93370372525298,36.0
tops_tshirts,regular,S,86.57720153463549,75.11827915912963,59.367558397975166,36.0
tops_tshirts,regular,S,89.09497770866194,75.98298619367911,59.95935618922252,36.0
tops_tshirts,regular,S,87.59697382226274,75.2080912029923,59.21874754150633,36.0
tops_tshirts,regular,S,89.17972615988121,74.26431102828235,59.38472425079081,36.0
tops_tshirts,regular,M,96.69668751623833,82.91654354896369,60.2088653083854,38.0
tops_tshirts,regular,M,96.50318568720333,83.67241078044299,60.94516586316343,38.0
tops_tshirts,regular,M,95.55596811738972,82.8861572487471,60.79862069961766,38.0
tops_tshirts,regular,M,96.36141021399885,85.40648809824914,60.829016354550404,38.0
tops_tshirts,regular,M,94.51209820045926,85.37764238126364,60.871157236972856,38.0
tops_tshirts,regular,M,97.84097889488123,85.12262213330568,60.46414255225822,38.0
tops_tshirts,regular,M,94.68108123819592,83.9185930831758,60.53361307038897,38.0
tops_tshirts,regular,M,97.49994659128033,84.72444524458484,60.3876939374658,38.0
tops_tshirts,regular,M,95.66034686864572,84.17826315895726,60.22413821145343,38.0
tops_tshirts,regular,M,94.5327389711437,83.20878177114618,60.11523112575561,38.0
tops_tshirts,regular,M,96.81070199699273,82.92141284138908,60.17306437426754,38.0
tops_tshirts,regular,M,95.85211832767975,82.14910962448094,60.76879810474752,38.0
tops_tshirts,regular,M,97.60936976241679,85.27963020650392,60.709353123236326,38.0
tops_tshirts,regular,M,95.51371154159803,84.83445039690417,60.090460963584164,38.0
tops_tshirts,regular,M,97.81742079706208,82.76203962994481,60.91649290538802,38.0
tops_tshirts,regular,M,96.07432839363148,82.74185384166006,60.2259087503365,38.0
tops_tshirts,regular,M,94.10425108770195,82.7626755198771,60.06483574949586,38.0
tops_tshirts,regular,M,94.06236376857171,85.43123057635209,60.9453277747513,38.0
tops_tshirts,regular,M,96.52655540497125,84.73591376796423,60.215919045891475,38.0
tops_tshirts,regular,M,94.65573308767765,83.43033281306084,60.6246792737877,38.0
tops_tshirts,regular,M,96.27233533632035,85.32008453721858,60.6079504691372,38.0
tops_tshirts,regular,M,96.89954353522809,83.28764492577854,60.452154166503625,38.0
tops_tshirts,regular,M,94.07723545739765,83.4248881315628,60.44222772260573,38.0
tops_tshirts,regular,M,95.6253145891146,85.5892252734993,60.97193329535495,38.0
tops_tshirts,regular,M,94.23878146149046,84.09303342583267,60.92834004182665,38.0
tops_tshirts,regular,M,97.31154765826092,85.76158827528425,60.255321409267026,38.0
tops_tshirts,regular,M,97.60858355427624,85.1724746948309,60.2394919422283,38.0
tops_tshirts,regular,M,94.08134553303243,82.02884787461328,60.27317766136599,38.0
tops_tshirts,regular,M,95.02978721161038,82.29350373383207,60.395768052783424,38.0
tops_tshirts,regular,M,95.12155697440477,85.25748050457351,60.58961175352537,38.0
tops_tshirts,regular,M,97.88667530922838,85.08298290729076,60.47748937307645,38.0
tops_tshirts,regular,M,94.70278080047102,82.55007324820546,60.79610101156969,38.0
tops_tshirts,regular,M,97.36488659881842,83.97544771950068,60.60909406340805,38.0
tops_tshirts,regular,M,95.59869007485325,84.41621398177135,60.72268480240418,38.0
tops_tshirts,regular,M,95.51779338444562,82.48044248036062,60.988248740069686,38.0
tops_tshirts,regular,M,96.55671865124656,85.12249159429697,60.927896564840786,38.0
tops_tshirts,regular,M,97.96001835997485,83.33569026552223,60.29922456183043,38.0
tops_tshirts,regular,M,95.54213489176573,83.93053086600366,60.33239900865619,38.0
tops_tshirts,regular,M,94.92591646693006,82.8850776577424,60.237646088835184,38.0
tops_tshirts,regular,M,94.18000957083251,83.90297790464494,60.26373444770445,38.0
tops_tshirts,regular,M,95.23516600299857,83.17432395632515,60.77152683001564,38.0
tops_tshirts,regular,M,97.39198790892752,83.08940213965461,60.036191279662404,38.0
