category,style,size,chest_cm,waist_cm,arm_length_cm,neckline_cm
shirts,regular,XXS,76.40905777769372,63.0351169416651,59.0,33.0
shirts,regular,XXS,74.61915847313414,64.16739298787401,59.0,33.0
shirts,regular,XXS,77.86079466585605,62.64428245714404,59.0,33.0
shirts,regular,XXS,74.39638155143706,62.31758829980206,59.0,33.0
shirts,regular,XXS,74.60372207870614,63.57641043881891,59.0,33.0
shirts,regular,XXS,75.86291011707549,63.356936016309426,59.0,33.0
shirts,regular,XS,80.82445082638831,68.07166845656819,59.0,34.86578021763698
shirts,regular,XS,83.8958736117601,71.8996086991239,59.0,34.61140797383338
shirts,regular,XS,78.31289814880333,72.63023587536314,59.0,34.757018192039666
shirts,regular,XS,78.14136133196114,68.10566433526158,59.0,34.17459719320358
shirts,regular,XS,78.36832450944794,66.04104282523015,59.0,34.35128248968856
shirts,regular,XS,82.878534295327,70.24752713583577,59.0,34.60181101115218
shirts,regular,XS,79.26284519273486,66.24392995233974,59.0,34.746823576124974
shirts,regular,XS,85.09167831148942,72.02585206238481,59.0,34.17607872368023
shirts,regular,XS,84.46011537497299,69.11455299063098,59.0,34.88723722230618
shirts,regular,XS,83.22655116950213,70.05634028781162,59.0,34.636569296672924
shirts,regular,XS,82.65853816007757,66.46300150743473,59.0,34.212541905540505
shirts,regular,XS,81.32003530388053,71.9970422491905,59.0,34.88105702488332
shirts,regular,XS,82.72972501930136,71.31317719460985,59.0,34.03129887623051
shirts,regular,XS,78.85733551901399,68.48063077919313,59.0,34.62776493348665
shirts,regular,XS,78.55790341225745,73.80710517372243,59.0,34.2728842392641
shirts,regular,XS,84.10035363651595,70.0157443595563,59.0,34.86759781962365
shirts,regular,XS,80.98501926907687,68.65358537552365,59.0,34.822685137257075
shirts,regular,XS,85.33469728062803,71.60513061946729,59.0,34.191056871998256
shirts,regular,XS,79.84335751204546,73.09371632852515,59.0,34.99596776265681
shirts,regular,XS,80.63453282517474,73.21141582546592,59.0,34.52328384293275
shirts,regular,XS,80.39820279554301,68.40785354431337,59.0,34.24348869441538
shirts,regular,XS,80.94827210272146,70.69804927825575,59.0,34.443086297422276
shirts,regular,XS,80.82256522334323,69.76265478898466,59.0,34.34902399227573
shirts,regular,XS,79.18013836066196,71.98138595923409,59.0,34.09402425499204
shirts,regular,XS,79.15135522484769,73.7940753968618,59.0,34.77646840248637
shirts,regular,XS,80.22342838732074,67.41820700861264,59.0,34.96590302859608
shirts,regular,XS,79.71013147431088,69.45581234907914,59.0,34.203650584204304
shirts,regular,XS,79.81699415099895,66.42773790586884,59.0,34.056989290785
shirts,regular,XS,83.99651818639269,67.65039538068326,59.0,34.826015569139706
shirts,regular,XS,83.29201170313368,67.1337084028075,59.0,34.58495634164709
shirts,regular,XS,81.41869085792936,68.30096274183578,59.0,34.63311846880506
shirts,regular,XS,85.0735772751786,72.00641555116732,59.0,34.302265918201535
shirts,regular,XS,80.53186166559507,66.99676718635406,59.0,34.55302882492815
shirts,regular,XS,81.56232653286872,71.01161876797163,59.0,34.81186880643288
shirts,regular,XS,84.13408718073401,68.10021506534544,59.0,34.48011557983054
shirts,regular,XS,81.7980017791765,70.18360128835684,59.0,34.80785983483615
shirts,regular,XS,82.54198302652328,67.99663011387118,59.0,34.2546497072763
shirts,regular,XS,85.9088042230457,68.22668563962685,59.0,34.375751447669046
shirts,regular,XS,83.95038109648242,73.8392985610903,59.0,34.19568037840764
shirts,regular,XS,82.82351953171818,67.91004031232607,59.0,34.322389111280174
shirts,regular,XS,81.52507803325653,68.79121467157906,59.0,34.130738422858684
shirts,regular,XS,78.82977816249023,71.27642155763598,59.0,34.92508354520062
shirts,regular,XS,84.37376062176648,71.6109710453499,59.0,34.01960535376322
shirts,regular,XS,84.34689438582544,70.09465959315972,59.0,34.417460038826405
shirts,regular,XS,78.78666633313728,71.23810277181951,59.0,34.564744428345826
shirts,regular,XS,81.83647756810024,66.56605694307537,59.0,34.2058697268205
shirts,regular,XS,78.64475383465414,73.99040278041373,59.0,34.84143727994714
shirts,regular,XS,78.95141111867301,73.68914343400814,59.0,34.68864078203498
shirts,regular,XS,82.08863149418094,73.22457657703283,59.0,34.42498531188995
shirts,regular,XS,83.09094753640451,72.57919721708583,59.0,34.5712196473068
shirts,regular,XS,84.72559893572624,71.5102643589018,59.0,34.10108399888061
shirts,regular,XS,83.42212329643138,70.88300676416324,59.0,34.25910621866991
shirts,regular,XS,85.79780047779667,72.65881130951028,59.0,34.289757515754395
shirts,regular,XS,78.82192199405007,66.13624366475973,59.0,34.17482678796276
shirts,regular,XS,82.47943027499984,66.29327838090498,59.0,34.55843631664385
shirts,regular,XS,83.32332225086874,70.1770678864731,59.0,34.81567312816495
shirts,regular,XS,82.28246607414314,66.57721370474376,59.0,34.84748992816935
shirts,regular,XS,81.20891339115832,68.97524272973847,59.0,34.78827634286355
shirts,regular,XS,78.5362615807111,69.73546909658721,59.0,34.78709877928459
shirts,regular,XS,80.6344518952995,72.32032214092683,59.0,34.071913573354614
shirts,regular,XS,83.52087378280947,72.93333057004052,59.0,34.99357179750791
shirts,regular,XS,84.20426995975473,66.80612958304687,59.0,34.277719524617766
shirts,regular,XS,81.67315262818704,69.15539931015563,59.0,34.17298889001465
shirts,regular,XS,85.34316653057162,69.89372610478557,59.0,34.70806902675867
shirts,regular,XS,79.58286582195123,67.69352640600906,59.0,34.84639923489407
shirts,regular,XS,79.96835400566462,69.09365279557196,59.0,34.154906766004544
shirts,regular,XS,81.74407664320118,66.426552774163,59.0,34.0521446709373
shirts,regular,XS,83.68371156827584,72.41024505779188,59.0,34.01668867781197
shirts,regular,XS,80.4145584285014,68.52281367208603,59.0,34.28473223169798
shirts,regular,XS,81.89107563958967,71.96264534910301,59.0,34.35264420925099
shirts,regular,XS,84.80493921971087,71.22250684365287,59.0,34.635736254535686
shirts,regular,XS,78.33489988283256,72.4779361262575,59.0,34.59721061359566
shirts,regular,XS,85.24480070531071,71.61758382740683,59.0,34.59693980882178
shirts,regular,XS,80.53708362512842,70.78529330166681,59.0,34.13184021292836
shirts,regular,XS,83.01423706953753,71.33203284826118,59.0,34.5625275976324
shirts,regular,XS,78.3269444824277,68.01152245003942,59.0,34.103156271310475
shirts,regular,XS,84.27616016155828,72.48744775538344,59.0,34.50909565157836
shirts,regular,XS,78.2124686000885,69.7938295168933,59.0,34.38674803024831
shirts,regular,XS,81.79868412888504,67.89646623378349,59.0,34.927357429557894
shirts,regular,XS,78.07555274549472,71.40024932307219,59.0,34.76775058990288
shirts,regular,XS,84.09524609592899,68.1700665325162,59.0,34.68886652206213
shirts,regular,XS,81.72626352198205,67.61137717940751,59.0,34.86523537529561
shirts,regular,XS,78.65947970936152,72.82378019909302,59.0,34.2389487480914
shirts,regular,XS,85.24644200756276,71.05375882948853,59.0,34.55291553781288
shirts,regular,XS,79.30719713325524,72.0867614464537,59.0,34.98510342899995
shirts,regular,XS,78.95056167844687,71.90961580952182,59.0,34.28312879673563
shirts,regular,XS,80.23733359297219,73.87845103573973,59.0,34.02196976040215
shirts,regular,XS,78.30461952271823,69.47854286310468,59.0,34.71719587370508
shirts,regular,XS,78.27752741765352,70.78304239218868,59.0,34.420040535052316
shirts,regular,XS,78.70547773329616,71.2794233688364,59.0,34.98162197076298
shirts,regular,XS,85.6877162149399,73.17443389418156,59.0,34.67100182871571
shirts,regular,XS,80.92116798443256,66.67790600125475,59.0,34.43818443188678
shirts,regular,XS,81.67207687852114,67.5926773123176,59.0,34.73616049038424
shirts,regular,XS,80.11737539377708,71.09047902857473,59.0,34.68427322846644
shirts,regular,XS,82.24202319985079,66.39100023891726,59.0,34.80041591133407
shirts,regular,XS,79.22831726565737,70.67754305909172,59.0,34.53121466664723
shirts,regular,XS,83.79684007136211,67.20085539477893,59.0,34.35930276302018
shirts,regular,XS,78.66102413447577,72.85670493965323,59.0,34.796873430746984
shirts,regular,XS,82.2664560795323,67.60006657425977,59.0,34.5005474225788
shirts,regular,XS,85.10857027906894,67.62477723939408,59.0,34.29439034717002
shirts,regular,S,86.3803444019878,77.07399896631685,59.101242999085684,36.0
shirts,regular,S,89.01859898275295,76.66600776433226,59.59633061571842,36.0
shirts,regular,S,88.95171165075415,75.73512033657755,59.63071555856172,36.0
shirts,regular,S,88.6692147600339,76.79726358978975,59.56556969072216,36.0
shirts,regular,S,86.03723347466511,76.29290006680426,59.17986895694874,36.0
shirts,regular,S,89.62934425245524,77.17869864767691,59.74169949680364,36.0
shirts,regular,S,87.42235811759979,76.43932806502718,59.89485756946249,36.0
shirts,regular,S,89.24451158692767,74.91159192236488,59.38247406703961,36.0
shirts,regular,S,86.86674169189034,75.57549479190013,59.424097445287906,36.0
shirts,regular,S,86.04656388255252,77.31375498973907,59.11454527165166,36.0
shirts,regular,S,86.50980092698656,75.10340944453752,59.22077753937455,36.0
shirts,regular,S,86.18834255714705,77.60877759431395,59.13331844218087,36.0
shirts,regular,S,86.98735725170062,76.88325717325591,59.00722699209222,36.0
shirts,regular,S,87.11184804404711,74.3362433865974,59.554335879097074,36.0
shirts,regular,S,89.46400438630647,77.73879762287999,59.7557740769984,36.0
shirts,regular,S,87.24935322840237,77.39700617518041,59.92712610025679,36.0
shirts,regular,S,86.42106342966372,76.5151855172189,59.32910283438942,36.0
shirts,regular,S,89.59353303306274,77.65403624390258,59.81129618945059,36.0
shirts,regular,S,89.3149959372814,76.95557491067822,59.753700214247225,36.0
shirts,regular,S,89.5821577410083,75.36552021391387,59.41323737206196,36.0
shirts,regular,S,88.39104937655041,74.76903173854716,59.058834798786116,36.0
shirts,regular,S,88.1946710071666,75.24861809499296,59.695158814998194,36.0
shirts,regular,S,89.39693789511561,74.67298141666161,59.64816248581897,36.0
shirts,regular,S,88.9025342054312,75.54242110592553,59.19854162797654,36.0
shirts,regular,S,88.89990902290145,75.03336922384952,59.54302653406557,36.0
shirts,regular,S,89.97583853465396,77.05798325010811,59.259406571783266,36.0
shirts,regular,S,88.5109140169861,75.75503132625737,59.10971392317145,36.0
shirts,regular,S,87.88891516173955,76.50232926117917,59.442274369901654,36.0
shirts,regular,S,87.98697671835936,75.997976173935,59.62618118166106,36.0
shirts,regular,S,87.40153128902584,77.93980755610463,59.57390744655572,36.0
shirts,regular,S,86.41490978857388,74.72231144784281,59.371792945785174,36.0
shirts,regular,S,86.68500583184996,77.47751462460023,59.21182365806108,36.0
shirts,regular,S,88.8606692594862,75.85723495567605,59.69394798045194,36.0
shirts,regular,S,89.97819575014793,76.33897323200921,59.15049267831442,36.0
shirts,regular,S,86.52403280146197,74.04482622416482,59.77872618501551,36.0
shirts,regular,S,88.11055363755878,74.94775515994895,59.4467772770625,36.0
shirts,regular,S,87.65434689398538,74.27950754635467,59.316104937378114,36.0
shirts,regular,S,86.7853276810508,74.89686399807674,59.16108763942596,36.0
shirts,regular,S,88.09690949698924,74.40958804162511,59.19376141506604,36.0
shirts,regular,S,86.39958808859366,75.68683470976407,59.08995220550653,36.0
shirts,regular,S,88.47901574981357,75.08386763480046,59.40334975541336,36.0
shirts,regular,S,87.96262957072696,74.19725172051368,59.93301046640248,36.0
shirts,regular,S,87.78950618320088,77.21431026201013,59.58905304082674,36.0
shirts,regular,S,89.24363459271756,75.90253752472131,59.05958614203582,36.0
shirts,regular,S,89.90854488185484,76.25502242986549,59.09627638988965,36.0
shirts,regular,S,88.50001941378909,74.9641996084641,59.058370404876456,36.0
shirts,regular,S,87.4744963211002,77.86869818038895,59.975099464388926,36.0
shirts,regular,S,87.27793599927718,76.34450417045485,59.69311360770618,36.0
shirts,regular,S,89.15494856482704,75.91055528261323,59.23372042381882,36.0
shirts,regular,S,89.71281239799066,75.80688668454981,59.92752619722754,36.0
shirts,regular,S,86.94148174498606,75.96024809649141,59.76555085542346,36.0
shirts,regular,S,89.67059429348132,74.02419888920295,59.77423703945653,36.0
shirts,regular,S,87.20561882814097,74.85081134450505,59.95247147206408,36.0
shirts,regular,S,86.09474965686188,77.89423426057064,59.013832553737046,36.0
shirts,regular,S,87.74133152118596,74.05916558788691,59.91621943579515,36.0
shirts,regular,S,86.39989479724939,76.91633511042225,59.54535869847191,36.0
shirts,regular,S,86.46881977477474,75.04007686616008,59.237608089658025,36.0
shirts,regular,S,87.44271544639226,75.08489964271895,59.49390643907302,36.0
shirts,regular,S,86.50443837717792,75.01608786031727,59.74185905491976,36.0
shirts,regular,S,89.37205916983908,74.18432675077608,59.51078297420686,36.0
shirts,regular,S,86.13406709538344,77.49345516075307,59.78565243824933,36.0
shirts,regular,S,89.26810798037918,76.12432996372064,59.1309993842768,36.0
shirts,regular,S,86.60924447135007,74.6161567995056,59.973616311123116,36.0
shirts,regular,S,89.82216895571312,74.25342828435683,59.58032850363359,36.0
shirts,regular,S,87.95220745424979,76.43827559246311,59.75501409818702,36.0
shirts,regular,S,86.93307786675223,76.79375690460034,59.85024116267376,36.0
shirts,regular,S,86.22281175139341,77.058372583606,59.05548188371029,36.0
shirts,regular,S,87.57098035763892,77.00718845851969,59.09601188066361,36.0
shirts,regular,S,88.9669373593436,75.8812711580127,59.64380728486386,36.0
shirts,regular,S,89.57691722786467,75.27966471618787,59.8448447901165,36.0
shirts,regular,S,89.82191863505857,77.47880230356044,59.02465303551771,36.0
shirts,regular,S,89.26962116810152,77.79868141063511,59.837699139388825,36.0
shirts,regular,S,88.21056220731009,75.51246392706237,59.54845599786184,36.0
shirts,regular,S,88.41217068168282,77.70661854703188,59.772191505411065,36.0
shirts,regular,S,88.14639695105355,74.09662988260956,59.90456273960056,36.0
shirts,regular,S,88.4518651147105,76.57942822487799,59.498057503455584,36.0
shirts,regular,S,89.32012520522917,75.46801109183534,59.22606510794931,36.0
shirts,regular,S,86.76213552706584,77.24749535369966,59.291563811194905,36.0
shirts,regular,S,87.25210466596704,75.62366988721003,59.374127768919344,36.0
shirts,regular,S,86.55697773603383,77.47305580548962,59.38333643875626,36.0
shirts,regular,S,89.56963138012108,76.17950365150388,59.8968709170022,36.0
shirts,regular,S,87.58871108999747,76.48627874640367,59.72109089504521,36.0
shirts,regular,S,87.09849609356866,74.33787253324147,59.15630183222703,36.0
shirts,regular,S,88.99885942144093,77.60334993834239,59.591200545052125,36.0
shirts,regular,S,86.63400293047044,74.19795334242414,59.86113307658458,36.0
shirts,regular,S,89.8972712997999,74.03592610639198,59.498600229131675,36.0
shirts,regular,S,86.25592795134556,76.20597963422657,59.40425558293297,36.0
shirts,regular,S,88.90238220360422,74.6738103638428,59.80693209491629,36.0
shirts,regular,S,88.34354641692767,75.85081581838449,59.34557480692912,36.0
shirts,regular,S,87.53713793529877,76.31798304334639,59.04997003491593,36.0
shirts,regular,S,88.63647316814988,74.2089091496537,59.818052742706335,36.0
shirts,regular,S,88.85600744748668,75.68082752395377,59.63867579691529,36.0
shirts,regular,S,86.42261878111448,77.74557754547305,59.87186261986553,36.0
shirts,regular,S,89.06761473071457,74.9929242935108,59.69860150211787,36.0
shirts,regular,S,86.57191181132941,77.7235105387588,59.557869524338415,36.0
shirts,regular,S,87.11995670179274,74.46759418991184,59.7873177391435,36.0
shirts,regular,S,87.42569924469996,74.22865590664888,59.412324471446816,36.0
shirts,regular,S,86.94326407943775,76.01512470412436,59.38712855325912,36.0
shirts,regular,S,88.14425422707973,75.70271140252277,59.89828555429141,36.0
shirts,regular,S,88.22660119616577,75.97782676424725,59.820997484327556,36.0
shirts,regular,M,95.91616995570904,83.6141932025995,60.04488057513875,38.0
shirts,regular,M,94.44219053515735,83.9522961190395,60.12259773557872,38.0
shirts,regular,M,97.9582183276032,83.01196304984175,60.86980847732583,38.0
shirts,regular,M,97.43565220480927,83.7759770291313,60.02488668207965,38.0
shirts,regular,M,94.32257213923455,85.81037725041288,60.7663227278973,38.0
shirts,regular,M,97.86345181613173,83.7509797458138,60.127333559453746,38.0
shirts,regular,M,96.19445718080722,82.45636354329294,60.149814927095804,38.0
shirts,regular,M,96.5588511840304,84.99886387159366,60.23846739428378,38.0
shirts,regular,M,97.41408368547822,82.17746634635895,60.6802285431757,38.0
shirts,regular,M,95.96665894842572,83.93920199097869,60.84558062682435,38.0
shirts,regular,M,97.86070231915244,84.46532898612321,60.27671793522187,38.0
shirts,regular,M,97.05417434839154,85.64987712346405,60.121717026127115,38.0
shirts,regular,M,96.68706001011188,83.67493462672294,60.18684365892369,38.0
shirts,regular,M,96.79813630524175,82.73195035064631,60.74798286334767,38.0
shirts,regular,M,94.50637648835729,85.19255370550043,60.23167151762188,38.0
shirts,regular,M,96.86799794243976,83.53427180037912,60.49234093788047,38.0
shirts,regular,M,95.31931019512885,85.75541454034968,60.61919311118462,38.0
shirts,regular,M,96.47039004833334,82.45553584947838,60.475534487878,38.0
shirts,regular,M,97.24122198598653,82.01900236787041,60.991909285394314,38.0
shirts,regular,M,95.78194157874512,85.12631342296392,60.258171714867856,38.0
shirts,regular,M,95.5376199677563,84.47705024774376,60.6683327230175,38.0
shirts,regular,M,96.3924019361023,83.79477342019861,60.3543495377997,38.0
shirts,regular,M,97.53353210643459,83.3433704545734,60.735745610121235,38.0
shirts,regular,M,97.29732681558535,84.8653791954282,60.38847457436282,38.0
shirts,regular,M,97.0661468255261,82.26061075002966,60.66119792714425,38.0
shirts,regular,M,97.18166713232631,82.54023063423405,60.75832222612006,38.0
shirts,regular,M,95.30611413285406,84.77769844652187,60.269301959959286,38.0
shirts,regular,M,95.88756241180691,83.89275452239524,60.000450646875045,38.0
shirts,regular,M,97.05240199263575,84.74541952451199,60.28927822772255,38.0
shirts,regular,M,96.58205611771254,83.52876539898148,60.2343437840057,38.0
shirts,regular,M,94.7288951353633,85.83191847070101,60.31832162290821,38.0
shirts,regular,M,94.19840246857378,82.15788179458612,60.87388195168285,38.0
shirts,regular,M,96.6060260688521,82.53166752219518,60.868008472792425,38.0
shirts,regular,M,96.0793091637517,82.76549876733813,60.39433976556894,38.0
shirts,regular,M,95.70209316238623,83.03555818593559,60.675489597254575,38.0
shirts,regular,M,94.988988060103,85.1061900001591,60.77389831648662,38.0
shirts,regular,M,96.52095047868033,84.65075438881368,60.346856490367315,38.0
shirts,regular,M,96.42338932253959,84.58263552229533,60.71017634548293,38.0
shirts,regular,M,94.71836970309238,83.72715890743024,60.4246502924885,38.0
shirts,regular,M,94.79478946138508,85.63743356931796,60.256372841008265,38.0
shirts,regular,M,97.26932238089921,85.00604277304508,60.59115698039458,38.0
shirts,regular,M,96.82148366514842,83.10541947640364,60.29907011258285,38.0
shirts,regular,M,97.62755231593182,84.55014693392911,60.62123276742362,38.0
shirts,regular,M,95.72870830474905,85.19854241257843,60.30682766266294,38.0
shirts,regular,M,97.9970926734452,84.64075717741633,60.55927780540978,38.0
shirts,regular,M,96.31531985051137,85.71803038703422,60.113225417401516,38.0
shirts,regular,M,94.18162162390561,83.101450399051,60.07098807815764,38.0
shirts,regular,M,95.03359554554011,82.59926401024482,60.32370350301143,38.0
shirts,regular,M,95.8864916064573,82.60227402888097,60.22333584812282,38.0
shirts,regular,M,97.6030271883366,85.84300397933251,60.93305423166053,38.0
shirts,regular,M,94.54815164871623,82.79684216174705,60.5629141681787,38.0
shirts,regular,M,97.24489449165209,83.28922056329394,60.769346785256936,38.0
shirts,regular,M,94.15317119567916,84.52153599484818,60.173900796612116,38.0
shirts,regular,M,94.83052646348749,84.89828164136,60.695474657163864,38.0
shirts,regular,M,95.44161267447704,82.78692676293267,60.257399517483165,38.0
shirts,regular,M,94.85636163161287,85.622592822338,60.43890683962407,38.0
shirts,regular,M,94.31976108684208,85.93871610653596,60.685589309631354,38.0
shirts,regular,M,96.83055496813498,82.95676102020131,60.97405099208044,38.0
shirts,regular,M,97.34213972715887,85.87545507493216,60.24206127554148,38.0
shirts,regular,M,95.94600497185004,84.11444389264982,60.6448497509595,38.0
shirts,regular,M,94.17823582733516,83.28155197363523,60.30870220392192,38.0
shirts,regular,M,97.58220727223701,84.24328416099951,60.245381165553496,38.0
shirts,regular,M,97.05466788029368,84.02249894085818,60.63792474007773,38.0
shirts,regular,M,94.57672502456073,82.14040139946744,60.027801196480226,38.0
shirts,regular,M,96.70909569036719,84.13454672107873,60.226256008540226,38.0
shirts,regular,M,96.39520981384503,84.43964896522449,60.28455753855995,38.0
shirts,regular,M,96.28899140494187,83.19646379446249,60.896588157955414,38.0
shirts,regular,M,97.89821465189328,85.26382066802461,60.99162623810976,38.0
shirts,regular,M,94.59583175948852,85.73910846736548,60.69656863662024,38.0
shirts,regular,M,96.22937111534553,85.3649875926928,60.78686637621718,38.0
shirts,regular,M,97.98200508921681,85.66496179636589,60.31619339673477,38.0
shirts,regular,M,97.77944733808266,82.12843439447502,60.37873648703871,38.0
shirts,regular,M,97.61985581359995,82.68772619899644,60.09668453020912,38.0
shirts,regular,M,97.25653240341227,82.30942557865393,60.947574395415494,38.0
shirts,regular,M,94.32472157451592,83.05397854366053,60.20571780686098,38.0
shirts,regular,M,95.78978546251125,85.54517362218454,60.3157014365671,38.0
shirts,regular,M,95.62646796067351,82.4308670312172,60.27358094653995,38.0
shirts,regular,M,95.99272341799012,85.3950665848394,60.545366289608125,38.0
shirts,regular,M,96.74619109495443,84.40534865118521,60.61787677269904,38.0
