category,style,size,chest_cm,waist_cm,arm_length_cm,neckline_cm
sweatshirts_hoodies,regular,XXS,76.68857479758313,63.82040894205862,59.0,33.0
sweatshirts_hoodies,regular,XXS,75.77243675563652,65.2803420584497,59.0,33.0
sweatshirts_hoodies,regular,XXS,74.150750246845,63.256193228443465,59.0,33.0
sweatshirts_hoodies,regular,XXS,76.15743622663783,65.3194196200212,59.0,33.0
sweatshirts_hoodies,regular,XXS,75.99725006031058,65.28293539857263,59.0,33.0
sweatshirts_hoodies,regular,XXS,77.50387390335767,62.32939948867989,59.0,33.0
sweatshirts_hoodies,regular,XXS,77.56183126692395,65.28938686782364,59.0,33.0
sweatshirts_hoodies,regular,XXS,77.7933275325739,65.45248333390296,59.0,33.0
sweatshirts_hoodies,regular,XXS,74.25800899742002,65.79974790197933,59.0,33.0
sweatshirts_hoodies,regular,XXS,74.36614944689836,65.73924407826988,59.0,33.0
sweatshirts_hoodies,regular,XXS,74.67707850609112,63.46939828355554,59.0,33.0
sweatshirts_hoodies,regular,XXS,74.86527478174837,64.50750952971939,59.0,33.0
sweatshirts_hoodies,regular,XXS,75.88087588374084,65.57016744395854,59.0,33.0
sweatshirts_hoodies,regular,XXS,77.11318336241072,62.2663712309011,59.0,33.0
sweatshirts_hoodies,regular,XXS,76.18217090814377,64.68606273011972,59.0,33.0
sweatshirts_hoodies,regular,XXS,75.42798909599958,65.12180856976414,59.0,33.0
sweatshirts_hoodies,regular,XXS,77.8724908477184,64.93526716372857,59.0,33.0
sweatshirts_hoodies,regular,XXS,74.70417438268335,63.22712091013101,59.0,33.0
sweatshirts_hoodies,regular,XXS,75.60085872947434,62.30474809004712,59.0,33.0
sweatshirts_hoodies,regular,XXS,76.91895769253264,62.03351494900213,59.0,33.0
sweatshirts_hoodies,regular,XXS,77.88006200114488,65.65585554240198,59.0,33.0
sweatshirts_hoodies,regular,XXS,76.11707311527167,65.42644570508021,59.0,33.0
sweatshirts_hoodies,regular,XXS,74.38089701478692,62.071696211769755,59.0,33.0
sweatshirts_hoodies,regular,XXS,74.30696058528629,63.79452574750829,59.0,33.0
sweatshirts_hoodies,regular,XXS,75.75679025322364,64.4642790640327,59.0,33.0
sweatshirts_hoodies,regular,XXS,75.69650834315175,65.41975159338608,59.0,33.0
sweatshirts_hoodies,regular,XS,82.06643420401032,73.8089248715134,59.0,34.615492770426734
sweatshirts_hoodies,regular,XS,82.87912301992777,72.61841970875062,59.0,34.20126108524434
sweatshirts_hoodies,regular,XS,79.56838402784453,72.27913145011777,59.0,34.93679054275299
sweatshirts_hoodies,regular,XS,85.85899926218548,69.31371630020791,59.0,34.49270372166558
sweatshirts_hoodies,regular,XS,78.54278968098764,68.17996399804534,59.0,34.11523979289159
sweatshirts_hoodies,regular,XS,83.31501930536058,67.44232781553349,59.0,34.640056922787934
sweatshirts_hoodies,regular,XS,78.89070834017011,72.33540447733814,59.0,34.11541090598175
sweatshirts_hoodies,regular,XS,80.1459611627935,66.4002725932738,59.0,34.73136975553116
sweatshirts_hoodies,regular,XS,80.72449878141879,67.73651119243978,59.0,34.144595801702955
sweatshirts_hoodies,regular,XS,82.96259717671417,71.68775414350564,59.0,34.64919222374709
sweatshirts_hoodies,regular,XS,81.44256229629859,69.93088575324315,59.0,34.687634830894694
sweatshirts_hoodies,regular,XS,79.07177287133848,66.6262178743321,59.0,34.866092207714125
sweatshirts_hoodies,regular,XS,80.89180507591495,70.86299517310447,59.0,34.12845726630805
sweatshirts_hoodies,regular,XS,83.6750714635948,69.04050823516542,59.0,34.76849576995841
sweatshirts_hoodies,regular,XS,81.03358336040577,69.41775214561046,59.0,34.58224793693972
sweatshirts_hoodies,regular,XS,84.6241852778719,71.50950872971951,59.0,34.42304903352068
sweatshirts_hoodies,regular,XS,81.93347821267962,71.08901264850127,59.0,34.85586855905147
sweatshirts_hoodies,regular,XS,84.72376993491756,68.61978873541304,59.0,34.04026126898716
sweatshirts_hoodies,regular,XS,79.77044487560373,72.22484588106383,59.0,34.892524174124745
sweatshirts_hoodies,regular,XS,80.25192485154395,73.84509855156466,59.0,34.017768535497986
sweatshirts_hoodies,regular,XS,83.02635281994344,71.52413713275087,59.0,34.01818614731153
sweatshirts_hoodies,regular,XS,81.38321177992631,71.85763067841688,59.0,34.01632863443911
sweatshirts_hoodies,regular,XS,81.52381277123273,68.41643145785653,59.0,34.81771466946791
sweatshirts_hoodies,regular,XS,84.49790276907278,66.91977326150429,59.0,34.97929477387071
sweatshirts_hoodies,regular,XS,80.75774347616279,71.55738208846482,59.0,34.8311115384643
sweatshirts_hoodies,regular,XS,85.17613412298913,73.3937221568404,59.0,34.771587177876945
sweatshirts_hoodies,regular,XS,80.29534830314445,68.3052058065445,59.0,34.01787486435095
sweatshirts_hoodies,regular,XS,79.5798683926795,69.82452928408053,59.0,34.30372875210436
sweatshirts_hoodies,regular,XS,82.65863701440746,71.90868980142344,59.0,34.95793828102534
sweatshirts_hoodies,regular,XS,78.7555077977119,68.82164110743382,59.0,34.33889429261175
sweatshirts_hoodies,regular,XS,78.56027026369,66.87707399709265,59.0,34.81678621952713
sweatshirts_hoodies,regular,XS,79.58971609995189,73.37186441121057,59.0,34.48008486342466
sweatshirts_hoodies,regular,XS,85.83137139469599,69.95895693952968,59.0,34.13420224287415
sweatshirts_hoodies,regular,XS,82.83074610609249,67.25718590423236,59.0,34.888732655682354
sweatshirts_hoodies,regular,XS,81.87169744306132,72.14039059417864,59.0,34.736133875217085
sweatshirts_hoodies,regular,XS,83.90461920131327,69.48170304095727,59.0,34.26896692034649
sweatshirts_hoodies,regular,XS,83.4555741414627,66.27651232770425,59.0,34.720551240017784
sweatshirts_hoodies,regular,XS,81.32480149777237,66.0608505085524,59.0,34.17455022280966
sweatshirts_hoodies,regular,XS,81.54800254701104,72.21789108474063,59.0,34.518221300101146
sweatshirts_hoodies,regular,XS,81.00871089749977,69.32104886496302,59.0,34.71379736573773
sweatshirts_hoodies,regular,XS,81.90191700399541,72.0935497871721,59.0,34.99328681501396
sweatshirts_hoodies,regular,XS,79.31623534024969,67.97718895513434,59.0,34.78496449881895
sweatshirts_hoodies,regular,XS,82.0594360285585,71.93567950271948,59.0,34.97711360863712
sweatshirts_hoodies,regular,XS,85.40497498112249,68.50642934585609,59.0,34.50778082146205
sweatshirts_hoodies,regular,XS,80.07141550876976,66.95097694974511,59.0,34.26820531115839
sweatshirts_hoodies,regular,XS,83.03552290271524,66.922169437436,59.0,34.08150831223353
sweatshirts_hoodies,regular,XS,78.40888755881458,67.01330833110966,59.0,34.69394048384444
sweatshirts_hoodies,regular,XS,79.65252096607112,67.5035598537299,59.0,34.65615524618656
sweatshirts_hoodies,regular,XS,80.67431308388467,66.5767289663697,59.0,34.43699400794479
sweatshirts_hoodies,regular,XS,83.02451257260543,68.57818759045229,59.0,34.75904903900218
sweatshirts_hoodies,regular,XS,80.00001899315417,68.02961861842061,59.0,34.420916100511555
sweatshirts_hoodies,regular,XS,79.86906422549347,69.16138091852171,59.0,34.82472223972961
sweatshirts_hoodies,regular,XS,81.45827275175304,66.20750168489565,59.0,34.36827319025052
sweatshirts_hoodies,regular,XS,81.71829443789801,68.30977496481611,59.0,34.007077569280625
sweatshirts_hoodies,regular,XS,84.0292765821822,71.61396069942242,59.0,34.9828606378127
sweatshirts_hoodies,regular,XS,81.3476774421623,68.44201124539077,59.0,34.069450566987584
sweatshirts_hoodies,regular,XS,78.11513955235523,71.59193357146448,59.0,34.91389807425564
sweatshirts_hoodies,regular,XS,79.10993168030818,72.4327330990676,59.0,34.54058887345734
sweatshirts_hoodies,regular,XS,79.55674440721577,66.67931355698735,59.0,34.06250893027368
sweatshirts_hoodies,regular,XS,84.92228476113996,72.8912344923167,59.0,34.18380721624343
sweatshirts_hoodies,regular,XS,85.44013716935746,73.21832310171052,59.0,34.85117963550933
sweatshirts_hoodies,regular,XS,84.2680274181997,72.33597429219135,59.0,34.94639952481623
sweatshirts_hoodies,regular,XS,80.73475445461422,70.58894621681235,59.0,34.089252742472176
sweatshirts_hoodies,regular,XS,78.2463488638791,72.79537575707683,59.0,34.96269073738995
sweatshirts_hoodies,regular,XS,81.55132317668958,72.9760006457208,59.0,34.64193943746677
sweatshirts_hoodies,regular,XS,82.39348135847906,71.69938121580127,59.0,34.88451849627346
sweatshirts_hoodies,regular,XS,79.80904236564788,72.12697033096306,59.0,34.59643867639767
sweatshirts_hoodies,regular,XS,82.49248606007166,66.6946570116116,59.0,34.232609616366084
sweatshirts_hoodies,regular,XS,78.70450842394851,67.26630840875697,59.0,34.78113669587564
sweatshirts_hoodies,regular,XS,78.74774569323893,73.2698297946013,59.0,34.912863168118655
sweatshirts_hoodies,regular,XS,81.88584072391568,67.3898923427576,59.0,34.88158080300963
sweatshirts_hoodies,regular,XS,78.85874579417245,73.82879446075167,59.0,34.69026154040829
sweatshirts_hoodies,regular,XS,85.8425583145693,73.18411553243678,59.0,34.91179281956943
sweatshirts_hoodies,regular,XS,79.07762493290141,71.57786494232913,59.0,34.28779103873295
sweatshirts_hoodies,regular,XS,81.00897040643497,73.67930409271237,59.0,34.99911517418839
sweatshirts_hoodies,regular,XS,82.60202571073204,73.68811447738274,59.0,34.409641312928
sweatshirts_hoodies,regular,XS,78.84614255430412,72.92272216665793,59.0,34.30964146874001
sweatshirts_hoodies,regular,XS,79.75623786629943,66.38726337039587,59.0,34.1280659594019
sweatshirts_hoodies,regular,XS,81.607973372118,71.03137595460511,59.0,34.85946930601521
sweatshirts_hoodies,regular,XS,84.33653176846516,71.54784232981123,59.0,34.82190154110216
sweatshirts_hoodies,regular,XS,84.70025644363821,72.85508346759224,59.0,34.92937553677546
sweatshirts_hoodies,regular,XS,80.85307929973368,67.44457016000082,59.0,34.30030239797393
sweatshirts_hoodies,regular,XS,85.99122763761048,71.41201448955078,59.0,34.881884460108054
sweatshirts_hoodies,regular,XS,82.30498954305011,72.40854266864038,59.0,34.699990300569
sweatshirts_hoodies,regular,XS,83.93184613803481,68.13582656867511,59.0,34.13581263910783
sweatshirts_hoodies,regular,XS,80.76940329969595,66.8531495894814,59.0,34.927673510160815
sweatshirts_hoodies,regular,XS,82.85998254831262,71.05087486461566,59.0,34.00007161261219
sweatshirts_hoodies,regular,XS,79.83016324873043,69.77131970187122,59.0,34.69484448149557
sweatshirts_hoodies,regular,XS,85.30379652025006,72.0941320207613,59.0,34.58873278531365
sweatshirts_hoodies,regular,XS,80.2125539439717,69.79853139683259,59.0,34.20976682203497
sweatshirts_hoodies,regular,XS,85.5265444553122,67.54744038306488,59.0,34.2776475072187
sweatshirts_hoodies,regular,XS,85.25588324839792,68.31287141989183,59.0,34.833117531401015
sweatshirts_hoodies,regular,XS,82.15498497247852,72.08494970265562,59.0,34.159921379012815
sweatshirts_hoodies,regular,XS,83.55266033898096,72.07151812823767,59.0,34.298612021442665
sweatshirts_hoodies,regular,XS,80.34573798995108,68.33166147549713,59.0,34.448909671137876
sweatshirts_hoodies,regular,XS,79.22548068109707,68.56305687073605,59.0,34.10796522096787
sweatshirts_hoodies,regular,XS,84.94396448544411,69.72416975741507,59.0,34.080385399326246
sweatshirts_hoodies,regular,XS,85.59679710296459,73.47843818567956,59.0,34.790679671190546
sweatshirts_hoodies,regular,XS,81.33313791571949,67.60217769931894,59.0,34.870287557972695
sweatshirts_hoodies,regular,XS,84.35576706609764,69.00071374188595,59.0,34.57866537687164
sweatshirts_hoodies,regular,S,89.26894708748664,74.09993699165308,59.62806639131675,36.0
sweatshirts_hoodies,regular,S,88.81278295783183,75.77691712491489,59.45433838917997,36.0
sweatshirts_hoodies,regular,S,87.17325118081939,75.62763292146713,59.38805522104919,36.0
sweatshirts_hoodies,regular,S,89.8692526024204,75.09533170783286,59.30643577121892,36.0
sweatshirts_hoodies,regular,S,86.98524564754992,74.13338118923424,59.7769834181828,36.0
sweatshirts_hoodies,regular,S,88.17445174563395,76.3151504171777,59.369455187777945,36.0
sweatshirts_hoodies,regular,S,88.02689852586512,77.21061249744677,59.99437156273324,36.0
sweatshirts_hoodies,regular,S,88.5910143569097,75.36745517200875,59.62064508069542,36.0
sweatshirts_hoodies,regular,S,88.68043360407954,75.77570752677633,59.874266391907916,36.0
sweatshirts_hoodies,regular,S,88.09826745732656,74.3476641871402,59.25234552867597,36.0
sweatshirts_hoodies,regular,S,88.38799113591007,75.63356360041442,59.044253140874,36.0
sweatshirts_hoodies,regular,S,87.02313581979989,74.25650260758867,59.92065657334413,36.0
sweatshirts_hoodies,regular,S,88.02506517800957,77.42814681136834,59.65153634827702,36.0
sweatshirts_hoodies,regular,S,87.27817277782854,77.96380590270824,59.10082952900011,36.0
sweatshirts_hoodies,regular,S,87.88072068435598,77.5406140972196,59.05959513863162,36.0
sweatshirts_hoodies,regular,S,86.76045285919653,76.67971403583012,59.96990411795307,36.0
sweatshirts_hoodies,regular,S,89.5040258382878,74.15377903600029,59.09686625812241,36.0
sweatshirts_hoodies,regular,S,87.65500948484505,75.16943610012181,59.896850056877575,36.0
sweatshirts_hoodies,regular,S,89.47557636624516,74.48336007162315,59.713900071010535,36.0
sweatshirts_hoodies,regular,S,86.12394587316216,76.32881606477444,59.290409116333485,36.0
sweatshirts_hoodies,regular,S,86.71529850744226,77.08905565354942,59.67385836609239,36.0
sweatshirts_hoodies,regular,S,87.68703560133058,75.0654861867711,59.44245883463212,36.0
sweatshirts_hoodies,regular,S,86.7557508587368,77.53233812260943,59.74038355615707,36.0
sweatshirts_hoodies,regular,S,86.84994828586136,76.40824505746124,59.733109387044294,36.0
sweatshirts_hoodies,regular,S,87.19544087533514,76.77210073715514,59.316293181921885,36.0
sweatshirts_hoodies,regular,S,87.43836480865129,74.84260574133243,59.45334992477359,36.0
sweatshirts_hoodies,regular,S,89.39557754297392,76.37955251546852,59.288050524275526,36.0
sweatshirts_hoodies,regular,S,86.91534374436117,76.76621037478786,59.6070291240989,36.0
sweatshirts_hoodies,regular,S,88.50755025153087,77.28127625878498,59.96742982870657,36.0
sweatshirts_hoodies,regular,S,89.33961902260066,77.63094580800397,59.09305442177285,36.0
sweatshirts_hoodies,regular,S,88.65928323062744,74.86398607843715,59.85281980535652,36.0
sweatshirts_hoodies,regular,S,88.82707044170058,77.87641073818041,59.45471360641527,36.0
sweatshirts_hoodies,regular,S,86.19347944096509,75.43599527020703,59.03264755956041,36.0
sweatshirts_hoodies,regular,S,88.40090425858669,74.5945263082318,59.614190645633094,36.0
sweatshirts_hoodies,regular,S,88.74140271015222,74.9872412603624,59.16580442525973,36.0
sweatshirts_hoodies,regular,S,87.96509876195454,75.92639148107547,59.83512056290516,36.0
sweatshirts_hoodies,regular,S,88.2599828944469,76.60539955066841,59.8727064493704,36.0
sweatshirts_hoodies,regular,S,86.80416108991349,76.61524849045423,59.55776591391192,36.0
sweatshirts_hoodies,regular,S,89.53753420157727,74.2680273964823,59.541769965331824,36.0
sweatshirts_hoodies,regular,S,89.02211343778741,74.59860460142698,59.66541852336877,36.0
sweatshirts_hoodies,regular,S,87.76478942414666,76.17202828414929,59.913436578041285,36.0
sweatshirts_hoodies,regular,S,89.26516940858757,75.22105476435384,59.419029801601596,36.0
sweatshirts_hoodies,regular,S,87.38178919105654,76.14938396777875,59.455244729296105,36.0
sweatshirts_hoodies,regular,S,88.28837846481231,74.20577965861536,59.77741917473602,36.0
sweatshirts_hoodies,regular,S,88.13153044291414,77.80061514752157,59.959641537314866,36.0
sweatshirts_hoodies,regular,S,88.36215349558998,77.93572952230586,59.92750019145368,36.0
sweatshirts_hoodies,regular,S,87.91400039625164,77.69364654935677,59.607997887128086,36.0
sweatshirts_hoodies,regular,S,88.74727607971722,75.82814219241462,59.914747728866935,36.0
sweatshirts_hoodies,regular,S,86.88802345930188,76.10711905311886,59.46054628464781,36.0
sweatshirts_hoodies,regular,S,89.27481971021986,75.73088183118458,59.70976845752447,36.0
sweatshirts_hoodies,regular,S,88.08862793229993,75.34673446184458,59.92191332452956,36.0
sweatshirts_hoodies,regular,S,89.12955440936331,75.73675903578774,59.24150849319819,36.0
sweatshirts_hoodies,regular,S,87.662356619253,77.75125813054217,59.05180706633192,36.0
sweatshirts_hoodies,regular,S,87.79196138596186,74.77423254786177,59.3170228728305,36.0
sweatshirts_hoodies,regular,S,89.71510140201332,74.2994441942839,59.37633159246711,36.0
sweatshirts_hoodies,regular,S,86.09049970334247,77.4609447002631,59.25116709354812,36.0
sweatshirts_hoodies,regular,S,89.60123119001135,75.43017900496166,59.21581209931219,36.0
sweatshirts_hoodies,regular,S,87.92538481980682,74.92677151454886,59.27473837824411,36.0
sweatshirts_hoodies,regular,S,88.69845326786935,75.93277230000693,59.081644123348234,36.0
sweatshirts_hoodies,regular,S,89.63196959548802,75.20699972710248,59.46829382723797,36.0
sweatshirts_hoodies,regular,S,86.56849810940793,77.04210807428802,59.08724715629518,36.0
sweatshirts_hoodies,regular,S,88.00519868104406,75.90882111337358,59.7296636768772,36.0
sweatshirts_hoodies,regular,S,86.7493779718313,77.47229565298517,59.78892263463177,36.0
sweatshirts_hoodies,regular,S,89.1498003998184,75.4718018275538,59.46068003224304,36.0
sweatshirts_hoodies,regular,S,87.48443016885008,77.57107021686673,59.82074708012477,36.0
sweatshirts_hoodies,regular,S,86.72174796184116,76.44849657852289,59.072062672804215,36.0
sweatshirts_hoodies,regular,S,88.20828916363264,76.87287412284212,59.94762234281329,36.0
sweatshirts_hoodies,regular,S,86.6409413033693,77.02383391747958,59.196709575765624,36.0
sweatshirts_hoodies,regular,S,88.86091240490256,76.78905731688104,59.43632282685469,36.0
sweatshirts_hoodies,regular,S,88.6262363252441,74.10045853573705,59.24876335525927,36.0
sweatshirts_hoodies,regular,S,86.2397885215659,74.68352065708746,59.870055560936606,36.0
sweatshirts_hoodies,regular,S,88.29122936729893,74.28555654168395,59.01233840499646,36.0
sweatshirts_hoodies,regular,S,88.3704232036555,75.99469224993373,59.653427844365005,36.0
sweatshirts_hoodies,regular,S,86.30570186305751,77.52687159675263,59.94666261125617,36.0
sweatshirts_hoodies,regular,S,86.63207344507381,77.7838573665188,59.60918410186014,36.0
sweatshirts_hoodies,regular,S,88.65296824599146,76.17625008820812,59.472952148171515,36.0
sweatshirts_hoodies,regular,S,87.13096956792504,74.39063911594961,59.82605795668517,36.0
sweatshirts_hoodies,regular,S,87.11458022756972,76.73357947993905,59.37289743692587,36.0
sweatshirts_hoodies,regular,S,89.44993466855196,76.24185821645358,59.8181515251359,36.0
sweatshirts_hoodies,regular,S,88.8935023658732,74.08728218781259,59.94765138798148,36.0
sweatshirts_hoodies,regular,S,87.08008959785656,75.40218660136651,59.61023253902443,36.0
sweatshirts_hoodies,regular,S,89.997170370778,77.56765975325911,59.52811730703211,36.0
sweatshirts_hoodies,regular,S,86.31430715642,74.20507258944994,59.402402124217026,36.0
sweatshirts_hoodies,regular,S,87.9976614883048,75.04699323152543,59.70085694645469,36.0
sweatshirts_hoodies,regular,S,86.47085396751345,74.20256892901904,59.35222684246837,36.0
sweatshirts_hoodies,regular,S,87.29339781953861,74.69842746079665,59.225067472849155,36.0
sweatshirts_hoodies,regular,S,89.24776890586304,74.68964867713846,59.73873134737858,36.0
sweatshirts_hoodies,regular,S,88.9606923392726,75.08315923920362,59.14066956758669,36.0
sweatshirts_hoodies,regular,S,89.27717282408003,76.4660251145349,59.232623818857796,36.0
sweatshirts_hoodies,regular,S,87.81782853323809,76.64768583613167,59.80669882940614,36.0
sweatshirts_hoodies,regular,S,89.23615921994993,76.88821172244887,59.291151569089365,36.0
sweatshirts_hoodies,regular,S,89.60411827455769,77.84118029358011,59.8596205266633,36.0
sweatshirts_hoodies,regular,S,88.2623068261068,76.0232746446153,59.808822951974776,36.0
sweatshirts_hoodies,regular,S,87.41469950523631,75.41274484885487,59.10865986063885,36.0
sweatshirts_hoodies,regular,S,89.47480809553055,74.63525719297019,59.45948662647331,36.0
sweatshirts_hoodies,regular,S,88.97548717726636,74.41175016938483,59.259550643873084,36.0
sweatshirts_hoodies,regular,S,86.7126922060132,77.6903743032623,59.954078467614806,36.0
sweatshirts_hoodies,regular,S,87.11579363895976,75.010122448494,59.16235491772399,36.0
sweatshirts_hoodies,regular,S,86.76768222391034,77.42103858941893,59.030241261723326,36.0
sweatshirts_hoodies,regular,S,89.50149506296395,74.11077495884524,59.09534833383776,36.0
sweatshirts_hoodies,regular,M,97.6529132797189,85.44378253918737,60.51312172209385,38.0
sweatshirts_hoodies,regular,M,94.53280324719819,85.0813661057821,60.29394923809178,38.0
sweatshirts_hoodies,regular,M,97.05222080774011,82.04075011885453,60.910644064440774,38.0
sweatshirts_hoodies,regular,M,96.82980739705762,85.6747802178053,60.97641830531675,38.0
sweatshirts_hoodies,regular,M,95.49099052008793,85.47429786074346,60.75329110244866,38.0
sweatshirts_hoodies,regular,M,96.7427899138028,83.62224270136618,60.71493729603404,38.0
sweatshirts_hoodies,regular,M,96.01358133152821,85.72339769776735,60.23967346935792,38.0
sweatshirts_hoodies,regular,M,95.28288337706658,84.85837594847791,60.55439110658693,38.0
sweatshirts_hoodies,regular,M,94.3730707740351,82.31138388463724,60.04984252548287,38.0
sweatshirts_hoodies,regular,M,95.88258022756614,84.66993511628017,60.83439189529322,38.0
sweatshirts_hoodies,regular,M,94.71932120537805,85.37426597921524,60.2051129621832,38.0
sweatshirts_hoodies,regular,M,95.15988907152776,84.68193093675912,60.29290549801525,38.0
