category,style,size,chest_cm,low_hip_cm,UK,EUR,inside_leg_length_cm
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.46540534571145,81.34688570610035,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.62268732172805,81.74210956025733,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.08055047871122,80.09413974855066,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.9859251992877,79.44792442725817,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.48413538118689,79.93991988472938,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.58752099175183,80.7779171838287,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.77990031518172,82.1768743324503,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,77.07671333529562,82.76085900445213,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.91389384183523,79.98318196797592,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.0090875191327,82.28022571317739,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.96365640657304,79.08487309685277,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.49218196968891,80.80741602961697,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.45161931258858,82.48147590568693,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,77.77340125749174,79.95162539452497,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.23521494639624,80.92876676611723,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.87833594239375,82.05612816833478,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,77.9121811376234,82.32616629784008,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.56067465745699,80.45246708512475,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.59199904111907,80.28762725195986,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.22366626973029,82.87369054729601,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.82033963494989,79.0119195263318,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.5219362436956,79.11294118425387,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,77.97346042597019,79.14810039262942,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,77.19256006475395,81.09108867281664,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,77.2496705687352,79.65728948371611,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.87413874394463,81.4895238176361,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.08974982725144,82.02572656607545,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.81059804576142,81.57048191981887,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.86501145083176,81.67528765345033,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.86765867829284,81.38760562820575,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.4367170091823,82.72310802556485,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.6780072213379,81.48313106332591,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,77.18325698725299,79.82458073227194,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.19769238897092,79.20053515323086,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.90188705613735,80.89168606925527,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.88717972499803,79.36418610631567,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.80268518053182,82.92719608719021,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.65578997698873,80.66291263536557,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.21154984769755,79.77312651849222,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.12116093033728,81.17861931872646,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.22242860642741,80.65863901752196,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.64081129746424,80.82136098295324,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.13023045348315,82.6424606342448,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.26954024529228,81.08820382448394,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.74853610722478,82.09817983612565,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,77.07144519799446,81.65495702936896,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,77.00447329684808,80.67586304929821,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.07207767147784,82.59920450866711,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.45983342429443,79.75763121715802,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.90787444525766,80.02715894125825,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.57072353410413,79.5213914506079,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,77.84373466429848,79.38356812812629,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.32106937328615,79.94550233825015,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.02665723417219,82.155612402031,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.41321920060882,80.80176636755266,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.26248135218272,80.4301570508862,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,77.91555835434978,82.64241878048475,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.20304763702092,79.39431119870218,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.09039475792864,79.97236767444313,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,75.97896239659535,81.4187464822723,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,77.8017883792007,79.94650573798377,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.11676044005796,81.41274056971135,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.25998786718819,79.8174856963757,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,77.12566874080014,82.72560973054122,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.09291141068155,80.08933764471438,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.01331316211025,82.73058773399082,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.8488138823894,81.52719469593305,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.27530637463708,79.14970149356523,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.59612076714512,79.62771043202115,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.47938086444586,80.66974441866535,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,74.70951198702221,81.63529957089662,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.00997740315896,80.43322459582991,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XXS,76.20863220324532,80.71082534699599,4,32,71.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.92510446574883,83.43978156673188,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.38254288064951,84.93133191319106,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.09166536279766,86.98599879050967,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.61654689682773,83.36427125601304,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.43672494277506,84.66001112945973,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.21856449696914,85.49777713862517,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.41580086044911,84.84301372468678,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.38629620448765,86.2253684527851,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.42533813572386,83.00452775761092,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.0443801240425,86.91081208241079,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.9446893337219,85.46394293807047,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.22293941068872,84.05452694917439,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.44083162364612,86.06277513992374,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.380936036354,86.57215131445703,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.96927342763746,85.6236502898583,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.0761298694929,84.86693990917077,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.92015725531405,83.35748170145291,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.4899946647533,84.06171810867961,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.95166897557678,86.78550961056581,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.72853045873798,83.35583336478652,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.60952820946805,84.47460586054837,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.03021628235733,83.09367967385563,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.08801888287356,85.9197669363751,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.2425767200689,85.54999255039887,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.16433788262769,86.4416750694902,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.593794064935,86.55347198898221,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.03075641394182,86.72380754812659,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.36774907358446,85.16358958678539,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.68602203891041,84.46956465477,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.82183600827797,85.43112954434491,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.5883227951947,84.0134207448504,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.93247610603241,84.4653077335558,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.61115759720843,86.27992072889188,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.37484774075048,83.57005874959913,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.85884702048365,83.50061329697759,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.38707757022884,86.44473323579547,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.2797226631884,85.70580451,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.33233768672059,85.71454772064052,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.11866030148494,83.32659459728363,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.018428407376,84.60769388074063,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.90606769464057,86.01935019747658,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.32250627401562,86.26555066824808,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.41447101072966,86.0648252927413,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.43272353685137,84.22865266374828,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.25307505170096,85.07436872873457,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.88973000495602,83.34001609975586,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.53469422068076,83.19972558689267,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.69192680893833,85.93774744100976,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.54598325872206,83.2675631928446,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.2753092771486,86.50011553295994,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.67282430554998,86.08263824541206,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.87591058439659,85.02066343494073,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.8020182036507,84.07826636410682,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.087467532661,85.75881713756016,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.10701328990169,86.3139744908896,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.23137361785597,85.47219812457863,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.57029363463786,83.68126865670382,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.22259108058269,86.03219851526495,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.43065133122583,83.55748645726146,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.80846135996042,86.24271040825371,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.58505290782708,84.66051747500191,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.598952869834,84.1300802261976,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.7227086556344,85.46716194011165,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.61219818102288,86.77394035533305,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.99772841546877,83.02370575074899,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.29116139654516,86.01094696325977,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.35067945706056,84.87635215923086,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.83584311980988,83.10088001940582,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.06107434787769,84.41296958939034,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.66536144478026,84.96748841875677,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.32903395401291,84.24582468775371,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.71526146847003,83.43738151015299,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.3585213327029,85.86940349728901,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.41911066927149,85.43278908908918,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.29287809650442,83.09129209981845,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.28065227263822,86.97193045486789,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.18648700799467,86.69523639367442,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.63666148835219,84.38154552200203,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.42552981659968,85.97488054602788,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.71832941366347,85.68166591428607,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.4124726627932,84.15135802150219,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.80388190946327,83.72803415123741,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.88467281853714,83.92912878576259,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.37739539752778,84.85436088585908,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.8252343249455,84.93676882681234,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.57876029188992,86.15564475916786,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.56503956168831,86.6201735757688,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.38547789099697,86.30910925731017,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.21882260836286,84.75077164128278,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.97065490901231,86.32007614321917,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,80.50188994757808,85.92945285393536,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.00153489983221,83.75487256036153,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.54129490532874,85.85489952102922,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,79.21391789741241,84.8160866520586,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.37514677424055,83.13791730247097,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.55578766001548,83.21221717905284,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.40190831340945,84.41129016666385,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.14034214030659,85.57859368798246,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,81.3911143068465,84.45204391120015,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,XS,78.40005635250382,86.17183616577631,6,34,71.5
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,82.86856733547324,87.39650777770026,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,86.42870617234706,92.35077399069135,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,84.63495381371531,90.3566454608479,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,85.22336660629244,88.76163627300446,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,85.01327549496469,89.5368991789441,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,88.56416066711867,88.09149155249345,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,83.33929872683537,88.15613915785539,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,87.72550720373236,87.7563453669306,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,87.89319436989464,89.9782214393623,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,84.02381735091728,89.8775176730302,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,85.88457461684581,90.79813364513396,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,89.01649407929138,89.94701253480973,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,82.5019062580666,90.00320007485563,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,83.40870252209513,92.44654103624849,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,82.58724825523696,89.5816538093334,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,84.12211123942788,92.38759911924822,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,87.39460619089695,88.07158100986118,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,87.2071657438605,93.46831267500393,8,36,73.0
dresses_pajamas_robes_pencilskirts_pleatedskirts_miniskirts,regular,S,85.2890259783245,92.97809910204556,8,36,73.0
